OrderNumber,CustomerID,Name,Address,City,Country,Continent,PurchaseDate,PaymentMethod,Product,ProductCategory,Quantity,ProductID,ProductPrice,CostPrice,DiscountPercentage,DiscountedPrice,FinalPrice,Profit,WarrantyPeriod
ORD0646932,CUST001123,Lucas Martinez,"11254 Joel Plaza, Lagos, Nigeria",Lagos,Nigeria,Africa,1/19/2023,Credit Card,Fresh Apples,Groceries,5,GROC102,13.44,10.52,24.58,10.14,50.7,-1.9,No Warranty
ORD0646934,CUST001123,Lucas Martinez,"11254 Joel Plaza, Lagos, Nigeria",Lagos,Nigeria,Africa,11/20/2024,Online Wallet,Organic Almond Milk,Groceries,1,GROC103,14.97,9.3,5.69,14.12,14.12,4.82,No Warranty
ORD0646934,CUST001123,Lucas Martinez,"11254 Joel Plaza, Lagos, Nigeria",Lagos,Nigeria,Africa,4/1/2021,Online Wallet,Organic Almond Milk,Groceries,2,GROC103,31.03,19.81,0,31.03,62.06,22.44,No Warranty
ORD0646931,CUST001123,Lucas Martinez,"11254 Joel Plaza, Lagos, Nigeria",Lagos,Nigeria,Africa,5/3/2022,Debit Card,Whole Wheat Bread,Groceries,3,GROC113,28.34,20.85,0,28.34,85.02,22.47,No Warranty
ORD0646939,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,11/18/2024,Credit Card,Atomic Habits,Books,2,BOOK100,30.09,18.92,0,30.09,60.18,22.34,No Warranty
ORD0646939,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,4/24/2023,Credit Card,Atomic Habits,Books,5,BOOK100,62.64,41.2,12.28,54.95,274.75,68.75,No Warranty
ORD0646940,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,10/8/2024,Debit Card,Manga: Attack on Titan Vol. 1,Books,1,BOOK103,84.89,58.87,0,84.89,84.89,26.02,No Warranty
ORD0646936,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,9/17/2020,Debit Card,The Great Gatsby,Books,1,BOOK112,61.49,44.39,19.57,49.46,49.46,5.07,No Warranty
ORD0646938,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,12/12/2024,Debit Card,Adidas Ultraboost,Clothing,1,CLOT100,86.97,57.78,27.61,62.96,62.96,5.18,No Warranty
ORD0646938,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,2/25/2020,Debit Card,Nike Air Max Shoes,Clothing,1,CLOT103,222.97,162.78,0,222.97,222.97,60.19,No Warranty
ORD0646938,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,3/4/2023,Debit Card,Samsung Galaxy S23,Electronics,5,ELEC104,1389.7,895.46,0,1389.7,6948.5,2471.2,18 months
ORD0646938,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,2/1/2020,Debit Card,iPhone 14 Pro,Electronics,5,ELEC112,1182.7,881.13,28.42,846.58,4232.9,-172.75,6 months
ORD0646937,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,7/20/2020,Debit Card,IKEA Billy Bookcase,Furniture,2,FURN100,1300.62,857.03,0,1300.62,2601.24,887.18,16 months
ORD0646939,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,5/8/2024,Credit Card,Free-Range Eggs,Groceries,3,GROC101,4.91,3.65,9.82,4.43,13.29,2.34,No Warranty
ORD0646937,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,4/20/2020,Debit Card,Fresh Apples,Groceries,3,GROC102,28.87,19.3,22.29,22.43,67.29,9.39,No Warranty
ORD0646939,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,8/30/2020,Credit Card,Fresh Apples,Groceries,3,GROC102,38.07,30.15,27.76,27.5,82.5,-7.95,No Warranty
ORD0646940,CUST001124,Stephen Gray,"50734 Alexander Mall Suite 260, Melbourne, Australia",Melbourne,Australia,Oceania,5/27/2023,Debit Card,Whole Wheat Bread,Groceries,5,GROC113,3.55,2.2,9.42,3.22,16.1,5.1,No Warranty
ORD0646943,CUST001125,Kevin Gray,"39378 Steven Unions, Hamburg, Germany",Hamburg,Germany,Europe,7/11/2022,Credit Card,Atomic Habits,Books,2,BOOK100,15.63,9.82,0,15.63,31.26,11.62,No Warranty
ORD0646944,CUST001125,Kevin Gray,"39378 Steven Unions, Hamburg, Germany",Hamburg,Germany,Europe,6/28/2020,PayPal,Manga: Attack on Titan Vol. 1,Books,2,BOOK103,40.08,26.14,20.56,31.84,63.68,11.4,No Warranty
ORD0646945,CUST001125,Kevin Gray,"39378 Steven Unions, Hamburg, Germany",Hamburg,Germany,Europe,3/7/2022,Online Wallet,The Great Gatsby,Books,1,BOOK112,61.26,36.93,10.96,54.55,54.55,17.62,No Warranty
ORD0646942,CUST001125,Kevin Gray,"39378 Steven Unions, Hamburg, Germany",Hamburg,Germany,Europe,8/16/2020,Debit Card,The Great Gatsby,Books,4,BOOK112,41.66,28.96,20.4,33.16,132.64,16.8,No Warranty
ORD0646945,CUST001125,Kevin Gray,"39378 Steven Unions, Hamburg, Germany",Hamburg,Germany,Europe,7/28/2022,Online Wallet,The Great Gatsby,Books,4,BOOK112,27.09,19.52,23.54,20.71,82.84,4.76,No Warranty
ORD0646945,CUST001125,Kevin Gray,"39378 Steven Unions, Hamburg, Germany",Hamburg,Germany,Europe,7/22/2024,Online Wallet,Adidas Ultraboost,Clothing,2,CLOT100,306.71,220.93,23.01,236.14,472.28,30.42,No Warranty
ORD0646941,CUST001125,Kevin Gray,"39378 Steven Unions, Hamburg, Germany",Hamburg,Germany,Europe,6/21/2020,Debit Card,Samsung Galaxy S23,Electronics,5,ELEC104,918.87,700.62,13.91,791.06,3955.3,452.2,33 months
ORD0646942,CUST001125,Kevin Gray,"39378 Steven Unions, Hamburg, Germany",Hamburg,Germany,Europe,1/15/2023,Debit Card,IKEA Billy Bookcase,Furniture,3,FURN100,2859.47,2067.51,0,2859.47,8578.41,2375.88,34 months
ORD0646947,CUST001126,Robert Fry,"1849 Teresa Radial Apt. 184, Chicago, United States",Chicago,United States,North America,12/17/2024,Debit Card,Apple Watch Series 8,Electronics,3,ELEC102,1366.77,974.8,23.65,1043.53,3130.59,206.19,25 months
ORD0646948,CUST001126,Robert Fry,"1849 Teresa Radial Apt. 184, Chicago, United States",Chicago,United States,North America,1/28/2024,Debit Card,Samsung Galaxy S23,Electronics,4,ELEC104,586.51,447.29,0,586.51,2346.04,556.88,25 months
ORD0646946,CUST001126,Robert Fry,"1849 Teresa Radial Apt. 184, Chicago, United States",Chicago,United States,North America,6/17/2021,Credit Card,Sony WH-1000XM5 Headphones,Electronics,2,ELEC112,1404.5,937.59,10.99,1250.15,2500.3,625.12,26 months
ORD0646948,CUST001126,Robert Fry,"1849 Teresa Radial Apt. 184, Chicago, United States",Chicago,United States,North America,11/1/2021,Debit Card,Sony WH-1000XM5 Headphones,Electronics,2,ELEC112,1153.07,803.31,20.79,913.35,1826.7,220.08,36 months
ORD0646949,CUST001126,Robert Fry,"1849 Teresa Radial Apt. 184, Chicago, United States",Chicago,United States,North America,3/23/2023,Online Wallet,Ashley Furniture Sofa,Furniture,3,FURN100,1515.61,1180.16,25.14,1134.59,3403.77,-136.71,11 months
ORD0646947,CUST001126,Robert Fry,"1849 Teresa Radial Apt. 184, Chicago, United States",Chicago,United States,North America,9/28/2020,Debit Card,IKEA Billy Bookcase,Furniture,2,FURN100,1493.96,1046.95,19.08,1208.91,2417.82,323.92,26 months
ORD0646947,CUST001126,Robert Fry,"1849 Teresa Radial Apt. 184, Chicago, United States",Chicago,United States,North America,3/19/2023,Debit Card,Sealy Posturepedic Mattress,Furniture,2,FURN112,102.56,68.42,8.36,93.99,187.98,51.14,23 months
ORD0646946,CUST001126,Robert Fry,"1849 Teresa Radial Apt. 184, Chicago, United States",Chicago,United States,North America,12/17/2022,Credit Card,Free-Range Eggs,Groceries,1,GROC101,32.66,22.07,6.92,30.4,30.4,8.33,No Warranty
ORD0646948,CUST001126,Robert Fry,"1849 Teresa Radial Apt. 184, Chicago, United States",Chicago,United States,North America,11/27/2022,Debit Card,Fresh Apples,Groceries,4,GROC102,27.69,21.85,11.82,24.42,97.68,10.28,No Warranty
ORD0646946,CUST001126,Robert Fry,"1849 Teresa Radial Apt. 184, Chicago, United States",Chicago,United States,North America,7/10/2022,Credit Card,Organic Almond Milk,Groceries,1,GROC103,43.01,27.44,20.61,34.15,34.15,6.71,No Warranty
ORD0646950,CUST001127,Ricardo Davis,"5594 Jennifer Spurs, Chengdu, China",Chengdu,China,Asia,3/15/2024,PayPal,Atomic Habits,Books,1,BOOK100,80.98,62.41,12.06,71.21,71.21,8.8,No Warranty
ORD0646951,CUST001127,Ricardo Davis,"5594 Jennifer Spurs, Chengdu, China",Chengdu,China,Asia,1/5/2021,Debit Card,The Great Gatsby,Books,1,BOOK112,12.43,7.69,28.18,8.93,8.93,1.24,No Warranty
ORD0646952,CUST001127,Ricardo Davis,"5594 Jennifer Spurs, Chengdu, China",Chengdu,China,Asia,11/19/2021,Credit Card,Apple Watch Series 8,Electronics,4,ELEC102,1136.45,742.4,8.62,1038.49,4153.96,1184.36,18 months
ORD0646952,CUST001127,Ricardo Davis,"5594 Jennifer Spurs, Chengdu, China",Chengdu,China,Asia,1/18/2022,Credit Card,Sony WH-1000XM5 Headphones,Electronics,1,ELEC112,897.99,712.31,20.15,717.05,717.05,4.74,15 months
ORD0646950,CUST001127,Ricardo Davis,"5594 Jennifer Spurs, Chengdu, China",Chengdu,China,Asia,4/25/2024,PayPal,Ashley Furniture Sofa,Furniture,4,FURN100,2914.01,2008.47,26.5,2141.8,8567.2,533.32,8 months
ORD0646952,CUST001127,Ricardo Davis,"5594 Jennifer Spurs, Chengdu, China",Chengdu,China,Asia,12/8/2024,Credit Card,IKEA Billy Bookcase,Furniture,1,FURN100,318.93,241.74,17.09,264.42,264.42,22.68,27 months
ORD0646953,CUST001128,Emily Mason,"0858 Danielle Isle Suite 801, Hyderabad, India",Hyderabad,India,Asia,5/13/2022,Credit Card,Atomic Habits,Books,2,BOOK100,18.75,13.65,8.77,17.11,34.22,6.92,No Warranty
ORD0646953,CUST001128,Emily Mason,"0858 Danielle Isle Suite 801, Hyderabad, India",Hyderabad,India,Asia,4/10/2024,Credit Card,Manga: Attack on Titan Vol. 1,Books,5,BOOK103,20.65,13.01,27.85,14.9,74.5,9.45,No Warranty
ORD0646953,CUST001128,Emily Mason,"0858 Danielle Isle Suite 801, Hyderabad, India",Hyderabad,India,Asia,12/3/2020,Credit Card,Adidas Ultraboost,Clothing,3,CLOT100,340.07,254.05,0,340.07,1020.21,258.06,No Warranty
ORD0646953,CUST001128,Emily Mason,"0858 Danielle Isle Suite 801, Hyderabad, India",Hyderabad,India,Asia,6/9/2023,Credit Card,iPhone 14 Pro,Electronics,1,ELEC112,636.95,418.47,27.87,459.43,459.43,40.96,21 months
ORD0646953,CUST001128,Emily Mason,"0858 Danielle Isle Suite 801, Hyderabad, India",Hyderabad,India,Asia,7/20/2024,Credit Card,Sony WH-1000XM5 Headphones,Electronics,5,ELEC112,1431.48,1054,15.29,1212.61,6063.05,793.05,20 months
ORD0646955,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,4/3/2022,Debit Card,Manga: Attack on Titan Vol. 1,Books,1,BOOK103,90.35,61.67,16.33,75.6,75.6,13.93,No Warranty
ORD0646957,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,9/30/2022,Debit Card,Adidas Ultraboost,Clothing,3,CLOT100,101.14,68.85,6.9,94.16,282.48,75.93,No Warranty
ORD0646955,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,3/11/2023,Debit Card,Adidas Ultraboost,Clothing,4,CLOT100,262.78,161.53,0,262.78,1051.12,405,No Warranty
ORD0646954,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,6/15/2021,Online Wallet,North Face Jacket,Clothing,5,CLOT104,131.63,100.02,17.55,108.53,542.65,42.55,No Warranty
ORD0646954,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,4/14/2020,Online Wallet,Levi's 501 Jeans,Clothing,5,CLOT110,322.12,219.72,0,322.12,1610.6,512,No Warranty
ORD0646956,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,11/2/2022,Online Wallet,Levi's 501 Jeans,Clothing,2,CLOT110,53.7,34.91,18.12,43.97,87.94,18.12,No Warranty
ORD0646956,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,11/15/2022,Online Wallet,Sony WH-1000XM5 Headphones,Electronics,2,ELEC112,1367.22,864.96,0,1367.22,2734.44,1004.52,15 months
ORD0646955,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,5/28/2020,Debit Card,IKEA Billy Bookcase,Furniture,2,FURN100,2652.47,1989.18,0,2652.47,5304.94,1326.58,13 months
ORD0646954,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,11/9/2024,Online Wallet,Free-Range Eggs,Groceries,3,GROC101,44.75,34.17,21.96,34.92,104.76,2.25,No Warranty
ORD0646956,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,4/21/2021,Online Wallet,Fresh Apples,Groceries,4,GROC102,7.33,4.58,0,7.33,29.32,11,No Warranty
ORD0646955,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,8/19/2022,Debit Card,Organic Almond Milk,Groceries,5,GROC103,37.03,23.73,21.97,28.89,144.45,25.8,No Warranty
ORD0646955,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,8/18/2022,Debit Card,Organic Almond Milk,Groceries,2,GROC103,25.58,19.3,0,25.58,51.16,12.56,No Warranty
ORD0646956,CUST001129,Kelly Serrano,"23583 Michael Pike, Chengdu, China",Chengdu,China,Asia,10/19/2020,Online Wallet,Organic Almond Milk,Groceries,1,GROC103,46.29,30.55,12.44,40.53,40.53,9.98,No Warranty
ORD0646959,CUST001130,William Melendez Jr.,"2605 Anne Lights Apt. 845, Paris, France",Paris,France,Europe,5/27/2024,Online Wallet,Atomic Habits,Books,2,BOOK100,92.23,64.38,0,92.23,184.46,55.7,No Warranty
ORD0646959,CUST001130,William Melendez Jr.,"2605 Anne Lights Apt. 845, Paris, France",Paris,France,Europe,7/23/2022,Online Wallet,Manga: Attack on Titan Vol. 1,Books,4,BOOK103,94.55,73.23,0,94.55,378.2,85.28,No Warranty
ORD0646958,CUST001130,William Melendez Jr.,"2605 Anne Lights Apt. 845, Paris, France",Paris,France,Europe,9/10/2021,Debit Card,iPhone 14 Pro,Electronics,5,ELEC112,1093.81,803.94,0,1093.81,5469.05,1449.35,11 months
ORD0646958,CUST001130,William Melendez Jr.,"2605 Anne Lights Apt. 845, Paris, France",Paris,France,Europe,5/8/2020,Debit Card,IKEA Billy Bookcase,Furniture,1,FURN100,1381.91,922.02,0,1381.91,1381.91,459.89,9 months
ORD0646958,CUST001130,William Melendez Jr.,"2605 Anne Lights Apt. 845, Paris, France",Paris,France,Europe,3/3/2021,Debit Card,Free-Range Eggs,Groceries,3,GROC101,11.07,8.24,10.78,9.88,29.64,4.92,No Warranty
ORD0646958,CUST001130,William Melendez Jr.,"2605 Anne Lights Apt. 845, Paris, France",Paris,France,Europe,8/23/2022,Debit Card,Whole Wheat Bread,Groceries,4,GROC113,10.83,7.94,15.52,9.15,36.6,4.84,No Warranty
ORD0646959,CUST001130,William Melendez Jr.,"2605 Anne Lights Apt. 845, Paris, France",Paris,France,Europe,9/20/2023,Online Wallet,Whole Wheat Bread,Groceries,2,GROC113,37.88,25.74,25.31,28.29,56.58,5.1,No Warranty
ORD0646961,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,12/10/2021,Credit Card,Atomic Habits,Books,4,BOOK100,33.46,25.54,0,33.46,133.84,31.68,No Warranty
ORD0646960,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,6/11/2024,Credit Card,Atomic Habits,Books,3,BOOK100,40.6,27.77,0,40.6,121.8,38.49,No Warranty
ORD0646962,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,1/26/2023,PayPal,Manga: Attack on Titan Vol. 1,Books,4,BOOK103,73.96,48.84,0,73.96,295.84,100.48,No Warranty
ORD0646962,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,4/6/2023,PayPal,The Great Gatsby,Books,4,BOOK112,19.83,12.19,8.52,18.14,72.56,23.8,No Warranty
ORD0646960,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,1/4/2021,Credit Card,The Great Gatsby,Books,3,BOOK112,76.14,53.1,8.29,69.83,209.49,50.19,No Warranty
ORD0646961,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,9/17/2021,Credit Card,The Great Gatsby,Books,3,BOOK112,69.88,45.6,0,69.88,209.64,72.84,No Warranty
ORD0646962,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,8/15/2023,PayPal,Adidas Ultraboost,Clothing,5,CLOT100,42.25,27.7,0,42.25,211.25,72.75,No Warranty
ORD0646962,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,4/12/2024,PayPal,Nike Air Max Shoes,Clothing,1,CLOT103,333.56,239.95,6.16,313.01,313.01,73.06,No Warranty
ORD0646960,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,9/9/2023,Credit Card,IKEA Billy Bookcase,Furniture,2,FURN100,679.49,535.2,6.63,634.44,1268.88,198.48,24 months
ORD0646961,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,2/20/2021,Credit Card,IKEA Billy Bookcase,Furniture,3,FURN100,1045.79,661.32,24.11,793.65,2380.95,396.99,17 months
ORD0646960,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,9/29/2020,Credit Card,Organic Almond Milk,Groceries,1,GROC103,20.35,12.77,13.6,17.58,17.58,4.81,No Warranty
ORD0646962,CUST001131,Sara Bailey,"3789 Woods Underpass Apt. 852, Berlin, Germany",Berlin,Germany,Europe,1/24/2023,PayPal,Whole Wheat Bread,Groceries,4,GROC113,45.38,35.3,0,45.38,181.52,40.32,No Warranty
ORD0646963,CUST001132,Ricky Christensen,"374 Sabrina Springs, Bangalore, India",Bangalore,India,Asia,8/25/2023,Online Wallet,The Great Gatsby,Books,2,BOOK112,50.67,31.75,16.89,42.11,84.22,20.72,No Warranty
ORD0646967,CUST001133,Jeffrey Ritter,"1482 Key Glens Apt. 305, Delhi, India",Delhi,India,Asia,4/4/2024,Debit Card,Atomic Habits,Books,3,BOOK100,71.89,46.37,12.53,62.88,188.64,49.53,No Warranty
ORD0646964,CUST001133,Jeffrey Ritter,"1482 Key Glens Apt. 305, Delhi, India",Delhi,India,Asia,1/23/2021,Debit Card,Manga: Attack on Titan Vol. 1,Books,1,BOOK103,87.32,68.91,6.6,81.56,81.56,12.65,No Warranty
ORD0646965,CUST001133,Jeffrey Ritter,"1482 Key Glens Apt. 305, Delhi, India",Delhi,India,Asia,7/24/2021,Credit Card,Nike Air Max Shoes,Clothing,3,CLOT103,87.75,68.13,14.16,75.32,225.96,21.57,No Warranty
ORD0646967,CUST001133,Jeffrey Ritter,"1482 Key Glens Apt. 305, Delhi, India",Delhi,India,Asia,5/5/2022,Debit Card,Apple Watch Series 8,Electronics,5,ELEC102,1183.73,806.63,8.86,1078.85,5394.25,1361.1,31 months
ORD0646966,CUST001133,Jeffrey Ritter,"1482 Key Glens Apt. 305, Delhi, India",Delhi,India,Asia,7/5/2020,Credit Card,Samsung Galaxy S23,Electronics,2,ELEC104,1541.81,1117.54,0,1541.81,3083.62,848.54,17 months
ORD0646966,CUST001133,Jeffrey Ritter,"1482 Key Glens Apt. 305, Delhi, India",Delhi,India,Asia,12/27/2023,Credit Card,iPhone 14 Pro,Electronics,2,ELEC112,989.64,601.95,18.07,810.81,1621.62,417.72,20 months
ORD0646966,CUST001133,Jeffrey Ritter,"1482 Key Glens Apt. 305, Delhi, India",Delhi,India,Asia,9/30/2024,Credit Card,iPhone 14 Pro,Electronics,5,ELEC112,1388.81,850.01,0,1388.81,6944.05,2694,15 months
ORD0646964,CUST001133,Jeffrey Ritter,"1482 Key Glens Apt. 305, Delhi, India",Delhi,India,Asia,5/29/2023,Debit Card,Sony WH-1000XM5 Headphones,Electronics,4,ELEC112,1650.23,996.5,12.95,1436.53,5746.12,1760.12,9 months
ORD0646965,CUST001133,Jeffrey Ritter,"1482 Key Glens Apt. 305, Delhi, India",Delhi,India,Asia,1/8/2020,Credit Card,Sony WH-1000XM5 Headphones,Electronics,4,ELEC112,1757.91,1054.89,0,1757.91,7031.64,2812.08,32 months
ORD0646968,CUST001134,Marvin Perez,"159 Reyes Mountain Suite 020, Houston, United States",Houston,United States,North America,11/28/2021,Credit Card,Atomic Habits,Books,4,BOOK100,27.43,21.61,0,27.43,109.72,23.28,No Warranty
ORD0646970,CUST001134,Marvin Perez,"159 Reyes Mountain Suite 020, Houston, United States",Houston,United States,North America,1/10/2024,PayPal,Atomic Habits,Books,5,BOOK100,73.28,58.32,14.07,62.97,314.85,23.25,No Warranty
ORD0646968,CUST001134,Marvin Perez,"159 Reyes Mountain Suite 020, Houston, United States",Houston,United States,North America,3/15/2021,Credit Card,The Great Gatsby,Books,3,BOOK112,35.21,23.7,16.84,29.28,87.84,16.74,No Warranty
ORD0646970,CUST001134,Marvin Perez,"159 Reyes Mountain Suite 020, Houston, United States",Houston,United States,North America,7/2/2021,PayPal,Adidas Ultraboost,Clothing,5,CLOT100,295.04,221.33,11.88,259.99,1299.95,193.3,No Warranty
ORD0646968,CUST001134,Marvin Perez,"159 Reyes Mountain Suite 020, Houston, United States",Houston,United States,North America,11/29/2024,Credit Card,Adidas Ultraboost,Clothing,2,CLOT100,97.65,60.58,22.23,75.94,151.88,30.72,No Warranty
ORD0646970,CUST001134,Marvin Perez,"159 Reyes Mountain Suite 020, Houston, United States",Houston,United States,North America,2/14/2020,PayPal,Nike Air Max Shoes,Clothing,2,CLOT103,195.88,151.42,0,195.88,391.76,88.92,No Warranty
ORD0646968,CUST001134,Marvin Perez,"159 Reyes Mountain Suite 020, Houston, United States",Houston,United States,North America,5/21/2021,Credit Card,North Face Jacket,Clothing,1,CLOT104,373.48,246.28,0,373.48,373.48,127.2,No Warranty
ORD0646971,CUST001134,Marvin Perez,"159 Reyes Mountain Suite 020, Houston, United States",Houston,United States,North America,11/2/2021,Credit Card,Levi's 501 Jeans,Clothing,2,CLOT110,451.83,318.71,0,451.83,903.66,266.24,No Warranty
ORD0646971,CUST001134,Marvin Perez,"159 Reyes Mountain Suite 020, Houston, United States",Houston,United States,North America,10/1/2023,Credit Card,Apple Watch Series 8,Electronics,2,ELEC102,1638.6,1012.61,20.87,1296.62,2593.24,568.02,15 months
ORD0646969,CUST001134,Marvin Perez,"159 Reyes Mountain Suite 020, Houston, United States",Houston,United States,North America,6/15/2023,Credit Card,Apple Watch Series 8,Electronics,2,ELEC102,1647.6,1285.5,10.45,1475.43,2950.86,379.86,29 months
ORD0646972,CUST001134,Marvin Perez,"159 Reyes Mountain Suite 020, Houston, United States",Houston,United States,North America,8/30/2020,Credit Card,Samsung Galaxy S23,Electronics,2,ELEC104,1876.05,1463.05,13.28,1626.91,3253.82,327.72,6 months
